county_effective,barony_effective,parish_effective,townland_linked,page_names,page_num,row_count,subcategory,ends_at_page_bottom,next_page_in_corpus,next_page_first_townland,other_model_has_total
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,"BORRIS, LITTLE","IRE_GRIFF_237_010.jpg,IRE_GRIFF_237_011.jpg",237_011,53,extraction_miss_other_model_has_total,False,True,"BORRIS, LITTLE",True
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,"BORRIS, LITTLE",IRE_GRIFF_237_012.jpg,237_012,9,extraction_miss_other_model_has_total,False,True,"BORRIS, LITTLE",True
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,MARYBOROUGH,"IRE_GRIFF_237_018.jpg,IRE_GRIFF_237_019.jpg,IRE_GRIFF_237_020.jpg",237_020,104,extraction_miss_other_model_has_total,False,True,MARYBOROUGH,True
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,MARYBOROUGH,"IRE_GRIFF_237_021.jpg,IRE_GRIFF_237_022.jpg,IRE_GRIFF_237_023.jpg,IRE_GRIFF_237_024.jpg,IRE_GRIFF_237_025.jpg,IRE_GRIFF_237_026.jpg,IRE_GRIFF_237_027.jpg,IRE_GRIFF_237_028.jpg",237_028,373,extraction_miss_other_model_has_total,False,True,MARYBOROUGH,True
QUEEN'S,SLIEVEMARGY,KILLESHIN,GRAIGUE,"IRE_GRIFF_239_043.jpg,IRE_GRIFF_239_044.jpg,IRE_GRIFF_239_045.jpg",239_045,151,extraction_miss_other_model_has_total,False,True,GRAIGUE,True
QUEEN'S,SLIEVEMARGY,KILLESHIN,GRAIGUE,IRE_GRIFF_239_046.jpg,239_046,55,extraction_miss_other_model_has_total,False,True,GRAIGUE,True
QUEEN'S,SLIEVEMARGY,KILLESHIN,GRAIGUE,"IRE_GRIFF_239_047.jpg,IRE_GRIFF_239_048.jpg,IRE_GRIFF_239_049.jpg",239_049,121,extraction_miss_other_model_has_total,False,True,GRAIGUE,True
QUEEN'S,SLIEVEMARGY,KILLESHIN,GRAIGUE,IRE_GRIFF_239_050.jpg,239_050,12,extraction_miss_other_model_has_total,False,False,,True
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,MOUNTRATH,"IRE_GRIFF_243_048.jpg,IRE_GRIFF_243_049.jpg,IRE_GRIFF_243_050.jpg,IRE_GRIFF_243_051.jpg,IRE_GRIFF_243_052.jpg",243_052,84,extraction_miss_other_model_has_total,False,True,MOUNTRATH,True
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,MOUNTRATH,"IRE_GRIFF_243_053.jpg,IRE_GRIFF_243_054.jpg",243_054,71,extraction_miss_other_model_has_total,False,True,MOUNTRATH,True
SLIGO,CARBURY,ST JOHN,KNAPPAGH BEG,IRE_GRIFF_253_151.jpg,253_151,16,extraction_miss_other_model_has_total,False,True,KNAPPAGH BEG,True
SLIGO,CARBURY,ST JOHN,KNAPPAGH BEG,IRE_GRIFF_253_152.jpg,253_152,43,extraction_miss_other_model_has_total,False,True,TOWN OF SLIGO,True
SLIGO,LEYNY,BALLYSADARE,KILBOGLASHY,IRE_GRIFF_253_195.jpg,253_195,27,extraction_miss_other_model_has_total,False,True,KILBOGLASHY,True
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,"IRE_GRIFF_260_069.jpg,IRE_GRIFF_260_070.jpg,IRE_GRIFF_260_071.jpg,IRE_GRIFF_260_072.jpg",260_072,156,extraction_miss_other_model_has_total,False,True,FETHARD,True
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,"IRE_GRIFF_260_073.jpg,IRE_GRIFF_260_074.jpg",260_074,85,extraction_miss_other_model_has_total,False,True,FETHARD,True
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,IRE_GRIFF_260_075.jpg,260_075,6,extraction_miss_other_model_has_total,False,True,FETHARD,True
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,IRE_GRIFF_260_076.jpg,260_076,61,extraction_miss_other_model_has_total,False,True,FETHARD,True
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,CASHEL,"IRE_GRIFF_260_150.jpg,IRE_GRIFF_260_151.jpg,IRE_GRIFF_260_152.jpg,IRE_GRIFF_260_153.jpg",260_153,208,extraction_miss_other_model_has_total,False,True,CASHEL,True
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,LADY'S-WELL,"IRE_GRIFF_260_164.jpg,IRE_GRIFF_260_165.jpg",260_165,73,extraction_miss_other_model_has_total,False,True,LALOR'S LOT,True
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,SCRAGGAUN,IRE_GRIFF_260_169.jpg,260_169,3,extraction_miss_other_model_has_total,False,True,ST. FRANCISABBEY,True
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,WALLER'S-LOT,IRE_GRIFF_260_170.jpg,260_170,28,extraction_miss_other_model_has_total,False,True,WALLER'S-LOT,True
TIPPERARY,MIDDLETHIRD,ST PATRICKSROCK,MOOR,"IRE_GRIFF_260_183.jpg,IRE_GRIFF_260_184.jpg",260_184,30,extraction_miss_other_model_has_total,False,True,MOOR,True
TIPPERARY,ELIOGARTY,THURLES,GARRYVICLEHEEN,IRE_GRIFF_262_098.jpg,262_098,8,extraction_miss_other_model_has_total,False,False,,True
TIPPERARY,ELIOGARTY,THURLES,STRADAVOHER,IRE_GRIFF_262_105.jpg,262_105,14,extraction_miss_other_model_has_total,False,True,STRADAVOHER-STREET,True
TIPPERARY,ELIOGARTY,THURLES,THURLESTOWN-PARKS,IRE_GRIFF_262_108.jpg,262_108,35,extraction_miss_other_model_has_total,False,True,THURLESTOWN-PARKS,True
TIPPERARY,ELIOGARTY,THURLES,THURLESTOWN-PARKS,"IRE_GRIFF_262_109.jpg,IRE_GRIFF_262_110.jpg,IRE_GRIFF_262_111.jpg,IRE_GRIFF_262_112.jpg,IRE_GRIFF_262_113.jpg",262_113,171,extraction_miss_other_model_has_total,False,True,,True
TIPPERARY,ELIOGARTY,THURLES,THURLESTOWN-PARKS,IRE_GRIFF_262_115.jpg,262_115,37,extraction_miss_other_model_has_total,False,True,THURLESTOWN-PARKS,True
TIPPERARY,ELIOGARTY,THURLES,THURLESTOWN-PARKS,"IRE_GRIFF_262_116.jpg,IRE_GRIFF_262_117.jpg,IRE_GRIFF_262_118.jpg,IRE_GRIFF_262_119.jpg",262_119,116,extraction_miss_other_model_has_total,False,True,THURLESTOWN-PARKS,True
TIPPERARY,ELIOGARTY,THURLES,THURLESTOWN-PARKS,IRE_GRIFF_262_120.jpg,262_120,4,extraction_miss_other_model_has_total,False,True,THURLESTOWN-PARKS,True
TIPPERARY,IKERRIN,ROSCREA,TOWNPARKS,"IRE_GRIFF_263_083.jpg,IRE_GRIFF_263_084.jpg,IRE_GRIFF_263_085.jpg,IRE_GRIFF_263_086.jpg,IRE_GRIFF_263_087.jpg,IRE_GRIFF_263_088.jpg,IRE_GRIFF_263_089.jpg,IRE_GRIFF_263_090.jpg,IRE_GRIFF_263_091.jpg,IRE_GRIFF_263_092.jpg",263_092,365,extraction_miss_other_model_has_total,False,True,TOWNPARKS,True
TIPPERARY,CLANWILLIAM,CORDANGAN,GARRYSKILLANE,IRE_GRIFF_296_053.jpg,296_053,4,extraction_miss_other_model_has_total,False,True,GARRYSKILLANE,True
TIPPERARY,CLANWILLIAM,CORDANGAN,KNOCKANRAWLEY,IRE_GRIFF_296_055.jpg,296_055,12,extraction_miss_other_model_has_total,False,True,KNOCKANRAWLEY,True
TIPPERARY,CLANWILLIAM,TIPPERARY,CARROWNREDDY,IRE_GRIFF_296_209.jpg,296_209,35,extraction_miss_other_model_has_total,False,True,CARROWNREDDY,True
TIPPERARY,CLANWILLIAM,TIPPERARY,CARROWNREDDY,"IRE_GRIFF_296_210.jpg,IRE_GRIFF_296_211.jpg,IRE_GRIFF_296_212.jpg",296_212,171,extraction_miss_other_model_has_total,False,True,CARROWNREDDY,True
TIPPERARY,CLANWILLIAM,TIPPERARY,CARROWNREDDY,IRE_GRIFF_296_213.jpg,296_213,35,extraction_miss_other_model_has_total,False,True,CARROWNREDDY,True
TIPPERARY,CLANWILLIAM,TIPPERARY,MURGASTY,"IRE_GRIFF_296_214.jpg,IRE_GRIFF_296_215.jpg",296_215,16,extraction_miss_other_model_has_total,False,True,MURGASTY,True
CORK,FERMOY,MALLOW,LACKANALOOHA,IRE_GRIFF_299_150.jpg,299_150,5,extraction_miss_other_model_has_total,False,False,,True
CORK,FERMOY,MALLOW,MALLOW,"IRE_GRIFF_299_152.jpg,IRE_GRIFF_299_153.jpg,IRE_GRIFF_299_154.jpg,IRE_GRIFF_299_155.jpg,IRE_GRIFF_299_156.jpg,IRE_GRIFF_299_157.jpg",299_157,291,extraction_miss_other_model_has_total,False,True,MALLOW,True
ANTRIM,CARY,BILLY,"MAGHERABOY, or BUSHMILLS","IRE_GRIFF_006_053.jpg,IRE_GRIFF_006_054.jpg,IRE_GRIFF_006_055.jpg",006_055,91,missing_in_both_models_mid_page,False,False,,False
ANTRIM,CARY,BILLY,THE CUCKOO'S NEST,IRE_GRIFF_006_055.jpg,006_055,6,missing_in_both_models_mid_page,False,False,,False
ARMAGH,ARMAGH,ARMAGH,LISNALLY-LANE,IRE_GRIFF_018_354.jpg,018_354,8,missing_in_both_models_mid_page,False,False,,False
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,CASEY'S-ROW,IRE_GRIFF_024_132.jpg,024_132,18,missing_in_both_models_mid_page,False,True,TOWN PARKS,False
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,HALE'S-COURT,IRE_GRIFF_024_136.jpg,024_136,6,missing_in_both_models_mid_page,False,True,TOWN PARKS,False
CAVAN,"LOUGHTEE, LOWER",ANNAGH,FAIR-GREEN,IRE_GRIFF_028_158.jpg,028_158,31,missing_in_both_models_mid_page,False,True,CORPORATION LANDS,False
CAVAN,"LOUGHTEE, UPPER",CASTLETERRA,TULLYBECK,IRE_GRIFF_028_271.jpg,028_271,11,missing_in_both_models_mid_page,False,True,TULLYBUCK,False
CAVAN,"LOUGHTEE, UPPER",URNEY,HALF-ACRE,IRE_GRIFF_028_357.jpg,028_357,49,missing_in_both_models_mid_page,False,True,TOWNPARKS,False
CORK,CONDONS & CLANGIBBON,FERMOY,CARRIGNAGRO-GHERA,"IRE_GRIFF_046_059.jpg,IRE_GRIFF_046_060.jpg,IRE_GRIFF_046_061.jpg",046_061,84,missing_in_both_models_mid_page,False,True,CARRIGNAGROGHERA,False
CORK,CONDONS & CLANGIBBON,FERMOY,QUEEN SQUARE,IRE_GRIFF_046_077.jpg,046_077,24,missing_in_both_models_mid_page,False,True,FERMOY,False
CORK,CONDONS & CLANGIBBON,KILDORRERY,SCART,IRE_GRIFF_046_096.jpg,046_096,58,missing_in_both_models_mid_page,False,False,,False
CORK,ORRERY & KILMORE,RATHGOGGAN,RATHEGOGGAN MIDDLE,"IRE_GRIFF_063_102.jpg,IRE_GRIFF_063_103.jpg,IRE_GRIFF_063_104.jpg",063_104,130,missing_in_both_models_mid_page,False,True,RATHCOGGAN MIDDLE,False
CORK,ORRERY & KILMORE,RATHGOGGAN,WHELAN'S-LANE,IRE_GRIFF_063_104.jpg,063_104,9,missing_in_both_models_mid_page,False,True,RATHCOGGAN MIDDLE,False
CORK,ORRERY & KILMORE,RATHGOGGAN,RATHGOGGAN MIDDLE con. TOWN OF CHARLEVILLE. NEWTOWN ALDWELL,IRE_GRIFF_063_108.jpg,063_108,13,missing_in_both_models_mid_page,False,True,RATHGOGGAN MIDDLE,False
CORK,ORRERY & KILMORE,RATHGOGGAN,THE TENTS,IRE_GRIFF_063_108.jpg,063_108,38,missing_in_both_models_mid_page,False,True,RATHGOGGAN MIDDLE,False
CORK,ORRERY & KILMORE,RATHGOGGAN,DARGAN'S-LANE,IRE_GRIFF_063_111.jpg,063_111,13,missing_in_both_models_mid_page,False,True,RATHGOGGAN MIDDLE,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,DOWNSHIRE-PLACE,IRE_GRIFF_079_050.jpg,079_050,19,missing_in_both_models_mid_page,False,True,BALLYVALLY,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,DOCTOR'S-LANE,IRE_GRIFF_079_052.jpg,079_052,31,missing_in_both_models_mid_page,False,True,BALLYVALLY,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,CASTLEWELLAN-ROAD,IRE_GRIFF_079_053.jpg,079_053,4,missing_in_both_models_mid_page,False,True,BALLYVALLY,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,HAMILTON'S-COURT,IRE_GRIFF_079_053.jpg,079_053,7,missing_in_both_models_mid_page,False,True,BALLYVALLY,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,OLD ORCHARD-ROW,IRE_GRIFF_079_053.jpg,079_053,4,missing_in_both_models_mid_page,False,True,BALLYVALLY,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,M'CAW'S-ROW,IRE_GRIFF_079_054.jpg,079_054,6,missing_in_both_models_mid_page,False,True,BAILLYVALLY,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,BAILLYVALLY,IRE_GRIFF_079_055.jpg,079_055,29,missing_in_both_models_mid_page,False,True,BALLYVALLY,False
DOWN,"LECALE, UPPER",DOWN,RACE-COURSE HILL,IRE_GRIFF_081_338.jpg,081_338,10,missing_in_both_models_mid_page,False,True,DEMESE OF DOWN,False
DOWN,"LECALE, UPPER",DOWN,DEMESE OF DOWN,"IRE_GRIFF_081_339.jpg,IRE_GRIFF_081_340.jpg,IRE_GRIFF_081_341.jpg,IRE_GRIFF_081_342.jpg",081_342,230,missing_in_both_models_mid_page,False,True,DEMESNE OF DOWN,False
DOWN,"LECALE, UPPER",DOWN,KELLY'S-ENTRY,IRE_GRIFF_081_342.jpg,081_342,3,missing_in_both_models_mid_page,False,True,DEMESNE OF DOWN,False
DOWN,"LECALE, UPPER",DOWN,DEMESE OF DOWN,"IRE_GRIFF_081_348.jpg,IRE_GRIFF_081_349.jpg,IRE_GRIFF_081_350.jpg",081_350,128,missing_in_both_models_mid_page,False,True,DENESNE OF DOWN,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",DRUMGATH,KILFARRIFF,"IRE_GRIFF_085_057.jpg,IRE_GRIFF_085_058.jpg",085_058,29,missing_in_both_models_mid_page,False,True,KILTARRIFF,False
DOWN,"ARDS, LOWER",BANGOR,BUNNEAR,IRE_GRIFF_086_140.jpg,086_140,15,missing_in_both_models_mid_page,False,True,CORPORATION,False
DOWN,"ARDS, LOWER",BANGOR,THE MIDDLE ROAD,IRE_GRIFF_086_141.jpg,086_141,5,missing_in_both_models_mid_page,False,True,CORPORATION,False
DOWN,"ARDS, LOWER",DONAGHADEE,HARMONY-PLACE,IRE_GRIFF_086_179.jpg,086_179,25,missing_in_both_models_mid_page,False,True,TOWNPARKS OF DONAGHADEE,False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH.","IRE_GRIFF_086_213.jpg,IRE_GRIFF_086_214.jpg,IRE_GRIFF_086_215.jpg,IRE_GRIFF_086_216.jpg,IRE_GRIFF_086_217.jpg",086_217,205,missing_in_both_models_mid_page,False,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,GREENWELL-LANE,IRE_GRIFF_086_222.jpg,086_222,6,missing_in_both_models_mid_page,False,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,TOWN OF NEWTOWN ARDS,IRE_GRIFF_086_228.jpg,086_228,28,missing_in_both_models_mid_page,False,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,BROWNE'S-PLACE,IRE_GRIFF_086_228.jpg,086_228,6,missing_in_both_models_mid_page,False,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,DONAGHADEE-ROAD,IRE_GRIFF_086_228.jpg,086_228,5,missing_in_both_models_mid_page,False,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,SHUTTLEFIELD-LANE,IRE_GRIFF_086_234.jpg,086_234,20,missing_in_both_models_mid_page,False,True,"CORPORATION, NORTH",False
KILDARE,"SALT, NORTH",KILDROUGHT,PARISH OF KILDROUGHT—con. TOWN OF CELBRIDGE,IRE_GRIFF_131_011.jpg,131_011,24,missing_in_both_models_mid_page,False,False,,False
KILDARE,"SALT, NORTH",KILDROUGHT,BREWERY YARD,IRE_GRIFF_131_011.jpg,131_011,21,missing_in_both_models_mid_page,False,False,,False
KILDARE,"SALT, NORTH",LARAGHBRYAN,DOUBLE-LANE,IRE_GRIFF_131_032.jpg,131_032,27,missing_in_both_models_mid_page,False,False,,False
KILDARE,"SALT, NORTH",LARAGHBRYAN,CUSHING'S-LANE,IRE_GRIFF_131_032.jpg,131_032,8,missing_in_both_models_mid_page,False,False,,False
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,KILCOCK.,"IRE_GRIFF_134_024.jpg,IRE_GRIFF_134_025.jpg,IRE_GRIFF_134_026.jpg",134_026,77,missing_in_both_models_mid_page,False,True,KILCOCK,False
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,NEW ROAD,IRE_GRIFF_134_026.jpg,134_026,13,missing_in_both_models_mid_page,False,True,KILCOCK,False
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,SLAUGHTERHOUSE LANE,IRE_GRIFF_134_026.jpg,134_026,5,missing_in_both_models_mid_page,False,True,KILCOCK,False
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,NEW LANE,IRE_GRIFF_134_026.jpg,134_026,11,missing_in_both_models_mid_page,False,True,KILCOCK,False
KILKENNY,KELLS,KILMAGANNY,KILLIAGANNY,"IRE_GRIFF_143_044.jpg,IRE_GRIFF_143_045.jpg",143_045,67,missing_in_both_models_mid_page,False,True,KILLAIGANNY,False
KING'S,BALLYBRITT,BIRR,SCARRAGH-LANE,IRE_GRIFF_150_104.jpg,150_104,3,missing_in_both_models_mid_page,False,True,TOWNPARKS,False
KING'S,BALLYBRITT,BIRR,NEW-BRIDGE,IRE_GRIFF_150_105.jpg,150_105,37,missing_in_both_models_mid_page,False,True,TOWNPARKS,False
KING'S,GARRYCASTLE,REYNAGH,"KYLEBEG, OR BANAGHER.","IRE_GRIFF_150_184.jpg,IRE_GRIFF_150_185.jpg,IRE_GRIFF_150_186.jpg,IRE_GRIFF_150_187.jpg",150_187,79,missing_in_both_models_mid_page,False,True,"KYLEBEG, OR BANAGHER",False
LONGFORD,RATHCLINE,CASHEL,ISLANDS,IRE_GRIFF_182_026.jpg,182_026,14,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,AGHAVILLER,BOOLYGLASS,IRE_GRIFF_196_007.jpg,196_007,9,missing_in_both_models_mid_page,False,True,CASTLENORRIS,False
KILKENNY,KNOCKTOPHER,AGHAVILLER,NEW MARKET.,"IRE_GRIFF_196_012.jpg,IRE_GRIFF_196_013.jpg",196_013,24,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,BALLYHALE,IRE_GRIFF_196_013.jpg,196_013,6,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,COOLROEBEG,IRE_GRIFF_196_017.jpg,196_017,11,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,GLENMORE,IRE_GRIFF_196_017.jpg,196_017,6,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,KILBEACON,"BALLYNOONY, WEST",IRE_GRIFF_196_019.jpg,196_019,3,missing_in_both_models_mid_page,False,True,GARRANDARRAGH,False
KILKENNY,KNOCKTOPHER,KILKEASY,KILKEASY,"IRE_GRIFF_196_020.jpg,IRE_GRIFF_196_021.jpg",196_021,47,missing_in_both_models_mid_page,False,True,KNOCKMOYLAN,False
KILKENNY,KNOCKTOPHER,KILLAHY,"REDACRES, NORTH",IRE_GRIFF_196_022.jpg,196_022,4,missing_in_both_models_mid_page,False,False,,False
KILKENNY,KNOCKTOPHER,KILKEASY,WHITESCASTLE,IRE_GRIFF_196_025.jpg,196_025,12,missing_in_both_models_mid_page,False,False,,False
KILKENNY,IVERK,FIDDOWN,TOWN OF PILTOWN,IRE_GRIFF_197_008.jpg,197_008,10,missing_in_both_models_mid_page,False,False,,False
KILKENNY,IVERK,FIDDOWN,SANDPITS,IRE_GRIFF_197_010.jpg,197_010,3,missing_in_both_models_mid_page,False,False,,False
KILKENNY,IVERK,POLLRONE,BALLYTARSNEY,IRE_GRIFF_197_014.jpg,197_014,11,missing_in_both_models_mid_page,False,True,MOONCOIN,False
KILKENNY,IVERK,PORTNASCULLY,CORLUDDY,IRE_GRIFF_197_017.jpg,197_017,10,missing_in_both_models_mid_page,False,True,BALLYTARSNEY,False
KILKENNY,IVERK,ULLID,MOLUM,IRE_GRIFF_197_019.jpg,197_019,17,missing_in_both_models_mid_page,False,False,,False
MAYO,TIRAWLEY,CROSSMOLINA,KNOCKALEGAN,IRE_GRIFF_207_063.jpg,207_063,14,missing_in_both_models_mid_page,False,False,,False
SLIGO,TIRERAGH,KILMOREMOY,ABBEYHALF-QUARTER,"IRE_GRIFF_207_154.jpg,IRE_GRIFF_207_155.jpg,IRE_GRIFF_207_156.jpg,IRE_GRIFF_207_157.jpg",207_157,205,missing_in_both_models_mid_page,False,True,ABBEYHALF-QUARTEE,False
MEATH,"NAVAN, LOWER",NAVAN,SANDYMOOT,IRE_GRIFF_223_125.jpg,223_125,31,missing_in_both_models_mid_page,False,True,"ABBEYLAND, SOUTH",False
MONAGHAN,CREMORNE,BALLYBAY,CORNAJUCKLA GLASS,"IRE_GRIFF_227_064.jpg,IRE_GRIFF_227_065.jpg,IRE_GRIFF_227_066.jpg,IRE_GRIFF_227_067.jpg,IRE_GRIFF_227_068.jpg,IRE_GRIFF_227_069.jpg",227_069,266,missing_in_both_models_mid_page,False,True,CORNAMUCKLA-GLASS,False
MONAGHAN,DARTREE,CLONES,CROSSNOYLE,IRE_GRIFF_229_034.jpg,229_034,10,missing_in_both_models_mid_page,False,True,CROSSMOYLE,False
MONAGHAN,DARTREE,CLONES,ABBEY-LANE,IRE_GRIFF_229_039.jpg,229_039,11,missing_in_both_models_mid_page,False,True,CROSSMOYLE,False
MONAGHAN,DARTREE,CLONES,LEGARHILL,"IRE_GRIFF_229_041.jpg,IRE_GRIFF_229_042.jpg",229_042,29,missing_in_both_models_mid_page,False,False,,False
MONAGHAN,MONAGHAN,MONAGHAN,NULLAGH,IRE_GRIFF_231_229.jpg,231_229,38,missing_in_both_models_mid_page,False,True,NULLAGH-MONAGHAN,False
MONAGHAN,MONAGHAN,MONAGHAN,ROOSEY,"IRE_GRIFF_231_231.jpg,IRE_GRIFF_231_232.jpg,IRE_GRIFF_231_233.jpg",231_233,66,missing_in_both_models_mid_page,False,True,ROOSKY,False
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,TURNPIKE ROAD,IRE_GRIFF_237_012.jpg,237_012,33,missing_in_both_models_mid_page,False,True,"BORRIS, LITTLE",False
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,TEA LANE,IRE_GRIFF_237_028.jpg,237_028,16,missing_in_both_models_mid_page,False,True,MARYBOROUGH,False
QUEEN'S,PORTNAHINCH,LEA,COOLTEDEHY,"IRE_GRIFF_238_048.jpg,IRE_GRIFF_238_049.jpg,IRE_GRIFF_238_050.jpg,IRE_GRIFF_238_051.jpg,IRE_GRIFF_238_052.jpg,IRE_GRIFF_238_053.jpg,IRE_GRIFF_238_054.jpg",238_054,308,missing_in_both_models_mid_page,False,True,COOLTEDERRY,False
QUEEN'S,SLIEVEMARGY,KILLESHIN,BARROW-STREET,IRE_GRIFF_239_045.jpg,239_045,15,missing_in_both_models_mid_page,False,True,GRAIGUE,False
QUEEN'S,SLIEVEMARGY,KILLESHIN,HIGH-STREET,IRE_GRIFF_239_046.jpg,239_046,4,missing_in_both_models_mid_page,False,True,GRAIGUE,False
QUEEN'S,SLIEVEMARGY,KILLESHIN,THE NUMBERS,IRE_GRIFF_239_049.jpg,239_049,33,missing_in_both_models_mid_page,False,True,GRAIGUE,False
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,LANE OFF THOMAS'-cont.,IRE_GRIFF_243_054.jpg,243_054,3,missing_in_both_models_mid_page,False,True,MOUNTRATH,False
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,FACTORY-STREET,IRE_GRIFF_243_054.jpg,243_054,8,missing_in_both_models_mid_page,False,True,MOUNTRATH,False
SLIGO,CARBURY,CALRY,RATHQUARTER,"IRE_GRIFF_253_134.jpg,IRE_GRIFF_253_135.jpg",253_135,33,missing_in_both_models_mid_page,False,True,TOWN OF SLIGO,False
SLIGO,CARBURY,CALRY,RATTIQUARTER,IRE_GRIFF_253_141.jpg,253_141,24,missing_in_both_models_mid_page,False,True,,False
SLIGO,CARBURY,ST JOHN,SURRY'S-ROW,IRE_GRIFF_253_152.jpg,253_152,13,missing_in_both_models_mid_page,False,True,TOWN OF SLIGO,False
SLIGO,CARBURY,ST JOHN,WILLIAM-STREET,IRE_GRIFF_253_154.jpg,253_154,34,missing_in_both_models_mid_page,False,True,KNAPPAGH BEG,False
SLIGO,CARBURY,ST JOHN,MAGHERABOY,IRE_GRIFF_253_157.jpg,253_157,29,missing_in_both_models_mid_page,False,True,VILLAGE OF MAGHERABOY,False
SLIGO,CARBURY,ST JOHN,VILLAGE OF MAGHERABOY,"IRE_GRIFF_253_157.jpg,IRE_GRIFF_253_158.jpg",253_158,33,missing_in_both_models_mid_page,False,True,MAGHERABOY,False
SLIGO,CARBURY,ST JOHN,CALTRAGH,"IRE_GRIFF_253_163.jpg,IRE_GRIFF_253_164.jpg",253_164,36,missing_in_both_models_mid_page,False,True,CALTRAGH,False
SLIGO,CARBURY,ST JOHN,WEST MUNICIPAL WARD,IRE_GRIFF_253_164.jpg,253_164,9,missing_in_both_models_mid_page,False,True,CALTRAGH,False
SLIGO,CARBURY,ST JOHN,KNOCKNAGANTY,"IRE_GRIFF_253_166.jpg,IRE_GRIFF_253_167.jpg",253_167,24,missing_in_both_models_mid_page,False,True,,False
SLIGO,CARBURY,ST JOHN,KNOCKNAGANNY,IRE_GRIFF_253_174.jpg,253_174,36,missing_in_both_models_mid_page,False,True,KNOCKNAGANNY,False
SLIGO,CARBURY,ST JOHN,KNOCKNAGANNY,IRE_GRIFF_253_176.jpg,253_176,33,missing_in_both_models_mid_page,False,True,TOWN OF SLIGO,False
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,GREEN-HOUSE-LANE,IRE_GRIFF_260_153.jpg,260_153,22,missing_in_both_models_mid_page,False,True,CASHEL,False
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,PALMER'S-HILL,IRE_GRIFF_260_165.jpg,260_165,8,missing_in_both_models_mid_page,False,True,LALOR'S LOT,False
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,"THE KILL, OR HOLY-CROSS-ROAD",IRE_GRIFF_260_165.jpg,260_165,16,missing_in_both_models_mid_page,False,True,LALOR'S LOT,False
TIPPERARY,MIDDLETHIRD,ST PATRICKSROCK,THE MOOR,IRE_GRIFF_260_184.jpg,260_184,35,missing_in_both_models_mid_page,False,True,MOOR,False
