county_effective,barony_effective,parish_effective,townland_linked,page_names,row_count,category,neighbor_direction,neighbor_townland,neighbor_similarity,neighbor_total_rows,candidate_row_pos,candidate_is_last_row,candidate_occupier,candidate_total_val,sum_other_rows_total_val
KING'S,GARRYCASTLE,REYNAGH,"KYLEBEG, OR BANAGHER.","IRE_GRIFF_150_184.jpg,IRE_GRIFF_150_185.jpg,IRE_GRIFF_150_186.jpg,IRE_GRIFF_150_187.jpg",79,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,REYNAGH,"TULLA-LANE, or QUEEN-STREET",IRE_GRIFF_150_187.jpg,45,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,LEMANAGHAN,"PARKAREE, or BOHEIRFADDA",IRE_GRIFF_150_207.jpg,3,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,TISARAN,CLOGHALMORE,IRE_GRIFF_150_212.jpg,7,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,WHEERY,FERBANE,"IRE_GRIFF_150_225.jpg,IRE_GRIFF_150_226.jpg,IRE_GRIFF_150_227.jpg",106,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,WHEERY,BALLYCUMBER-ROAD,IRE_GRIFF_150_227.jpg,16,genuinely_missing,,,,,,,,,
KING'S,GARRYCASTLE,WHEERY,KEELOGE,IRE_GRIFF_150_228.jpg,7,genuinely_missing,,,,,,,,,
LIMERICK,KENRY,ADARE,CLORHANE,IRE_GRIFF_166_007.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,KENRY,ADARE,TUOGH,IRE_GRIFF_166_007.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,KENRY,ARDCANNY,BALLYNACARRIGA,IRE_GRIFF_166_007.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,KENRY,CHAPELRUSSELL,PALLAS,IRE_GRIFF_166_007.jpg,3,unflagged_total,,,,,2,True,"Constabulary Force,",13 0 0,6 10 0
LIMERICK,KENRY,IVERUSS,BEAGH,IRE_GRIFF_166_008.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,KENRY,IVERUSS,MILLTOWN,IRE_GRIFF_166_008.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,KENRY,KILCORNAN,RINGMOYLAN,IRE_GRIFF_166_008.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,KENRY,KILCORNAN,STONEHALL,IRE_GRIFF_166_008.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,KENRY,KILDIMO,BOLANE,IRE_GRIFF_166_008.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,KENRY,KILDIMO,COURT,IRE_GRIFF_166_008.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,KENRY,CHAPELRUSSELL,SHANPALLAS,IRE_GRIFF_166_024.jpg,8,unflagged_total,,,,,1,False,John Fitzgerald,43 5 0,61 15 0
LIMERICK,KENRY,KILCORNAN,DROAILOHAN,IRE_GRIFF_166_041.jpg,26,genuinely_missing,,,,,,,,,
LIMERICK,KENRY,KILDIMO,TOBERAURRY,IRE_GRIFF_166_062.jpg,8,unflagged_total,,,,,6,False,"Rev. Thos. Shanahan,",9 0 0,9 6 0
LIMERICK,PUBBLEBRIEN,MONASTERANENAGH,"MONASTER, NORTH.",IRE_GRIFF_168_008.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,PUBBLEBRIEN,MUNGRET,GOULDAVOHER.,IRE_GRIFF_168_008.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,PUBBLEBRIEN,ST MICHAEL,BALLINACURRA,IRE_GRIFF_168_008.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,PUBBLEBRIEN,CRECORA,JOCKEYHALL,IRE_GRIFF_168_016.jpg,1,tiny_segment,,,,,,,,,
LIMERICK,PUBBLEBRIEN,CROOM,TORYHILL,IRE_GRIFF_168_025.jpg,57,genuinely_missing,,,,,,,,,
LIMERICK,PUBBLEBRIEN,MUNGRET,GOULDAVOHER,IRE_GRIFF_168_073.jpg,5,unflagged_total,,,,,0,False,Anne Daly,14 15 0,28 10 0
LIMERICK,PUBBLEBRIEN,ST MICHAEL,ROSSBRIEN,IRE_GRIFF_168_082.jpg,5,unflagged_total,,,,,3,False,Margaret Sayers,32 15 0,23 15 0
LONGFORD,RATHCLINE,CASHEL,FORTHILL,IRE_GRIFF_182_023.jpg,6,unflagged_total,,,,,0,False,Hon. L. H. K. Harman,4 5 0,3 1 0
LONGFORD,RATHCLINE,CASHEL,ISLANDS,IRE_GRIFF_182_026.jpg,14,genuinely_missing,,,,,,,,,
LONGFORD,RATHCLINE,SHRULE,DAROGE,IRE_GRIFF_182_043.jpg,6,genuinely_missing,,,,,,,,,
LONGFORD,RATHCLINE,SHRULE,LARAGH,IRE_GRIFF_182_046.jpg,2,tiny_segment,,,,,,,,,
LONGFORD,RATHCLINE,RATHCLINE,TURREEN,IRE_GRIFF_184_050.jpg,12,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,AGHAVILLER,IRE_GRIFF_196_005.jpg,14,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,BALLINVA,"IRE_GRIFF_196_005.jpg,IRE_GRIFF_196_006.jpg",11,unflagged_total,,,,,10,True,"Jno. De Montmorency, Esq.",28 10 0,56 5 0
KILKENNY,KNOCKTOPHER,AGHAVILLER,BARNADOWN,"IRE_GRIFF_196_006.jpg,IRE_GRIFF_196_007.jpg",36,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,BARTONSFARM,IRE_GRIFF_196_007.jpg,10,unflagged_total,,,,,0,False,Vacant,24 10 0,35 10 0
KILKENNY,KNOCKTOPHER,AGHAVILLER,BOOLYGLASS,IRE_GRIFF_196_007.jpg,9,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,CARRICKMERLIN,IRE_GRIFF_196_007.jpg,4,unflagged_total,,,,,2,False,John Grennan,21 5 0,18 10 0
KILKENNY,KNOCKTOPHER,AGHAVILLER,CASTLENORRIS,"IRE_GRIFF_196_007.jpg,IRE_GRIFF_196_008.jpg",2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,CATSTOWN,IRE_GRIFF_196_008.jpg,16,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,COALPITPARKS,IRE_GRIFF_196_008.jpg,4,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,CONDONSTOWN,IRE_GRIFF_196_008.jpg,13,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,CROAN,"IRE_GRIFF_196_008.jpg,IRE_GRIFF_196_009.jpg",21,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,HUGGINSTOWN,"IRE_GRIFF_196_009.jpg,IRE_GRIFF_196_010.jpg,IRE_GRIFF_196_011.jpg",69,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,"KINGSMOUNTAIN, OR MYLERSTOWN",IRE_GRIFF_196_011.jpg,16,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,KYLEVA,IRE_GRIFF_196_012.jpg,20,unflagged_total,,,,,8,False,Patrick Walsh,39 5 0,63 5 0
KILKENNY,KNOCKTOPHER,AGHAVILLER,MABBOTSTOWN.,IRE_GRIFF_196_012.jpg,3,unflagged_total,,,,,1,False,Robert Flynn,15 5 0,8 0 0
KILKENNY,KNOCKTOPHER,AGHAVILLER,NEW MARKET.,"IRE_GRIFF_196_012.jpg,IRE_GRIFF_196_013.jpg",24,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,AGHAVILLER,WESTMORELAND,IRE_GRIFF_196_013.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,BALLYDOWAN,IRE_GRIFF_196_013.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,BALLYHALE,IRE_GRIFF_196_013.jpg,6,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,BALLYTARSNA,IRE_GRIFF_196_013.jpg,4,unflagged_total,,,,,0,False,"Richard Aylward,",52 10 0,49 10 0
KILKENNY,KNOCKTOPHER,DERRYNAHINCH,CASTLEBANNY,IRE_GRIFF_196_013.jpg,8,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,CAPPAGH,IRE_GRIFF_196_017.jpg,6,unflagged_total,,,,,4,False,Walter Walsh,36 5 0,36 7 0
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,COOLROEBEG,IRE_GRIFF_196_017.jpg,11,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,COTTERELLSBOOLY,IRE_GRIFF_196_017.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,"FLOODHALL, OR RATHYTOOTERNY",IRE_GRIFF_196_017.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,GLENMORE,IRE_GRIFF_196_017.jpg,6,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,JERPOINTCHURCH,IRE_GRIFF_196_017.jpg,5,unflagged_total,,,,,3,False,"John Hutchinson, Esq.",180 0 0,143 5 0
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,JERPOINTHILL,IRE_GRIFF_196_017.jpg,10,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,KILVINOGE,IRE_GRIFF_196_017.jpg,6,unflagged_total,,,,,5,True,John Walsh,68 15 0,132 10 0
KILKENNY,KNOCKTOPHER,JERPOINTCHURCH,OLDTOWN,IRE_GRIFF_196_017.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,"BALLYNOONY, EAST",IRE_GRIFF_196_019.jpg,10,unflagged_total,,,,,0,False,Patrick Power,55 10 0,76 6 0
KILKENNY,KNOCKTOPHER,KILBEACON,"BALLYNOONY, WEST",IRE_GRIFF_196_019.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,BALLYVATHEEN,IRE_GRIFF_196_019.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,"COOLANID, NORTH",IRE_GRIFF_196_019.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,EARLSRATH,IRE_GRIFF_196_019.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,GARRANDARRAGH,IRE_GRIFF_196_019.jpg,6,unflagged_total,,,,,2,False,David Holden,33 15 0,66 5 0
KILKENNY,KNOCKTOPHER,KILBEACON,TOWN OF MULLINAVAT,IRE_GRIFF_196_019.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,GARRANDARRAGH,IRE_GRIFF_196_020.jpg,11,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILBEACON,MULLINAVAT,IRE_GRIFF_196_020.jpg,3,unflagged_total,,,,,1,False,Lawrence Forrestal,23 10 0,22 10 0
KILKENNY,KNOCKTOPHER,KILKEASY,BALLYBRAY,IRE_GRIFF_196_020.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,KILKEASY,"IRE_GRIFF_196_020.jpg,IRE_GRIFF_196_021.jpg",47,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,KNOCKMOYLAN,"IRE_GRIFF_196_021.jpg,IRE_GRIFF_196_022.jpg",9,unflagged_total,,,,,3,False,Earl of Courtown,185 5 0,252 0 0
KILKENNY,KNOCKTOPHER,KILLAHY,"BALLINYA, SOUTH",IRE_GRIFF_196_022.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILLAHY,BALLYKNOCKBEG,IRE_GRIFF_196_022.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILLAHY,INCHACARRAN,IRE_GRIFF_196_022.jpg,3,unflagged_total,,,,,2,True,"J. Henneberry, jun.",26 5 0,41 5 0
KILKENNY,KNOCKTOPHER,KILLAHY,KILLAHY,IRE_GRIFF_196_022.jpg,7,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILLAHY,KILLEEN,IRE_GRIFF_196_022.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILLAHY,"REDACRES, NORTH",IRE_GRIFF_196_022.jpg,4,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILLAHY,"REDACRES, SOUTH",IRE_GRIFF_196_022.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,RICESLAND,IRE_GRIFF_196_025.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,SHEEPSTOWN,IRE_GRIFF_196_025.jpg,29,unflagged_total,,,,,3,False,Rev. Eugene Cullen,182 0 0,288 14 0
KILKENNY,KNOCKTOPHER,KILKEASY,WHITESCASTLE,IRE_GRIFF_196_025.jpg,12,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,KILKEASY,KNOCKMOYLAN,IRE_GRIFF_196_025.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,KNOCKTOPHER,ROSSINAN,GLENDONNELL.,IRE_GRIFF_196_028.jpg,6,unflagged_total,,,,,1,False,"James Ryan,",62 5 0,78 10 0
KILKENNY,KNOCKTOPHER,ROSSINAN,SCART.,IRE_GRIFF_196_028.jpg,3,unflagged_total,,,,,2,True,"Edmund Connolly,",28 15 0,34 15 0
KILKENNY,KNOCKTOPHER,STONECARTHY,COTTERELLSBOOLY.,IRE_GRIFF_196_028.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,FIDDOWN,BALLYGOWN,IRE_GRIFF_197_008.jpg,3,unflagged_total,,,,,2,True,Richard Cotton,10 10 0,17 10 0
KILKENNY,IVERK,FIDDOWN,BANAGHER,IRE_GRIFF_197_008.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,IVERK,FIDDOWN,TOWN OF PILTOWN,IRE_GRIFF_197_008.jpg,10,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,FIDDOWN,BELLINE & ROGERSTOWN,IRE_GRIFF_197_008.jpg,13,unflagged_total,,,,,4,False,John Blocket,157 0 0,125 16 0
KILKENNY,IVERK,FIDDOWN,TOWN OF PILTOWN,IRE_GRIFF_197_008.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,IVERK,FIDDOWN,BRENAR,IRE_GRIFF_197_008.jpg,7,unflagged_total,,,,,5,False,The Misses Julia and June Burke,79 0 0,81 10 0
KILKENNY,IVERK,FIDDOWN,CORBALLY,IRE_GRIFF_197_008.jpg,3,unflagged_total,,,,,1,False,Thomas Shirley,23 10 0,17 10 0
KILKENNY,IVERK,FIDDOWN,RAHEEN,IRE_GRIFF_197_010.jpg,3,unflagged_total,,,,,1,False,"John Daniel, jun.",26 15 0,28 10 0
KILKENNY,IVERK,FIDDOWN,SANDPITS,IRE_GRIFF_197_010.jpg,3,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,FIDDOWN,TEMPLEORUM,IRE_GRIFF_197_010.jpg,11,unflagged_total,,,,,9,False,Daniel Whelan,25 10 0,36 10 0
KILKENNY,IVERK,FIDDOWN,TINNAKILLY,IRE_GRIFF_197_010.jpg,4,unflagged_total,,,,,3,True,John Quinlan,103 0 0,94 0 0
KILKENNY,IVERK,FIDDOWN,TOBERNABRONE,IRE_GRIFF_197_010.jpg,7,unflagged_total,,,,,2,False,William Power,24 10 0,18 7 0
KILKENNY,IVERK,KILMACOW,BALLYGRIFFIN,IRE_GRIFF_197_010.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,IVERK,KILMACOW,BALLYNEARLA,IRE_GRIFF_197_010.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,IVERK,POLLRONE,BALLYTARSNEY,IRE_GRIFF_197_014.jpg,11,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,POLLRONE,CLOGGA,IRE_GRIFF_197_014.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,IVERK,POLLRONE,MOONCOIN,"IRE_GRIFF_197_014.jpg,IRE_GRIFF_197_015.jpg",75,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,POLLRONE,CONVENT-STREET,IRE_GRIFF_197_015.jpg,16,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,POLLRONE,MOONCOIN,IRE_GRIFF_197_016.jpg,60,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,POLLRONE,POLLRONE,IRE_GRIFF_197_016.jpg,2,tiny_segment,,,,,,,,,
KILKENNY,IVERK,POLLRONE,PORTNASCULLY,IRE_GRIFF_197_017.jpg,10,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,PORTNASCULLY,CORLUDDY,IRE_GRIFF_197_017.jpg,10,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,PORTNASCULLY,LUFFANY,IRE_GRIFF_197_017.jpg,15,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,PORTNASCULLY,PORTNASCULLY,IRE_GRIFF_197_017.jpg,7,unflagged_total,,,,,2,False,Denis Fielding,164 5 0,210 10 0
KILKENNY,IVERK,RATHKIERAN,BALLYTARSNEY,IRE_GRIFF_197_018.jpg,13,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,RATHKIERAN,LISTROLIN,IRE_GRIFF_197_018.jpg,1,tiny_segment,,,,,,,,,
KILKENNY,IVERK,RATHKIERAN,WADDINGSTOWN,IRE_GRIFF_197_018.jpg,7,unflagged_total,,,,,4,False,Richard Asper,145 10 0,152 14 0
KILKENNY,IVERK,TIBBERAGHNY,TIBBERAGHNY,"IRE_GRIFF_197_018.jpg,IRE_GRIFF_197_019.jpg",42,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,ULLID,BALLYNABOLEY,IRE_GRIFF_197_019.jpg,3,unflagged_total,,,,,0,False,William Carroll,19 0 0,10 15 0
KILKENNY,IVERK,ULLID,MOLUM,IRE_GRIFF_197_019.jpg,17,genuinely_missing,,,,,,,,,
KILKENNY,IVERK,ULLID,TIERMORE,IRE_GRIFF_197_019.jpg,3,unflagged_total,,,,,0,False,"Edmund Moore, sen.",35 10 0,35 5 0
LOUTH,ARDEE,ARDEE,DAWSONSDE-MESNE,IRE_GRIFF_203_016.jpg,49,unflagged_total,,,,,0,False,James Bellew,30 0 0,42 9 0
LOUTH,ARDEE,ARDEE,TOWNPARKS,"IRE_GRIFF_203_021.jpg,IRE_GRIFF_203_022.jpg,IRE_GRIFF_203_023.jpg,IRE_GRIFF_203_024.jpg,IRE_GRIFF_203_025.jpg,IRE_GRIFF_203_026.jpg,IRE_GRIFF_203_027.jpg,IRE_GRIFF_203_028.jpg",324,genuinely_missing,,,,,,,,,
LOUTH,ARDEE,ARDEE,TISDALE-STREET,IRE_GRIFF_203_028.jpg,8,unflagged_total,,,,,1,False,George Boylan,22 0 0,12 15 0
MEATH,"SLANE, UPPER",GRANGEGEETH,GRANGEGEETH,IRE_GRIFF_203_168.jpg,5,unflagged_total,,,,,1,False,John Meade,30 0 0,45 0 0
MEATH,"SLANE, UPPER",MONKNEWTOWN,MONKNEWTOWN,IRE_GRIFF_204_112.jpg,14,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,BALLYNAHAGLISH,ISLAND IN LOUGH CULLIN.,IRE_GRIFF_207_030.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,BALLYNAHAGLISH,SRAHEEN.,IRE_GRIFF_207_030.jpg,2,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,BALLYSAKEERY,BALLYNAC-KEEHOLA,IRE_GRIFF_207_043.jpg,13,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,CROSSMOLINA,CROSSMOLINA,IRE_GRIFF_207_053.jpg,48,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,CROSSMOLINA,KNOCKALEGAN,IRE_GRIFF_207_063.jpg,14,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,CROSSMOLINA,TOWN OF CROSSMOLINA,IRE_GRIFF_207_063.jpg,19,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,NEWTOWN,IRE_GRIFF_207_085.jpg,4,unflagged_total,,,,,0,False,John Geraghty,8 15 0,14 7 0
MAYO,TIRAWLEY,KILBELFAD,ISLANDS IN LOUGH CONN,IRE_GRIFF_207_089.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,KILBELFAD,CUING MORE,IRE_GRIFF_207_091.jpg,8,genuinely_missing,,,,,,,,,
SLIGO,TIRERAGH,KILMOREMOY,ABBEYHALF-QUARTER,"IRE_GRIFF_207_154.jpg,IRE_GRIFF_207_155.jpg,IRE_GRIFF_207_156.jpg,IRE_GRIFF_207_157.jpg",205,genuinely_missing,,,,,,,,,
SLIGO,TIRERAGH,KILMOREMOY,CHAPEL-STREET,IRE_GRIFF_207_157.jpg,15,unflagged_total,,,,,4,False,Edward Atkinson,25 0 0,25 5 0
SLIGO,TIRERAGH,KILMOREMOY,"ARDNAREE, OR SHANAGHY",IRE_GRIFF_207_158.jpg,20,genuinely_missing,,,,,,,,,
SLIGO,TIRERAGH,KILMOREMOY,BEHY MORE,IRE_GRIFF_207_160.jpg,5,genuinely_missing,,,,,,,,,
SLIGO,TIRERAGH,KILMOREMOY,TIDEWAY OF RIVER MOY (PART OF.),IRE_GRIFF_207_167.jpg,1,tiny_segment,,,,,,,,,
MAYO,TIRAWLEY,ADDERGOOLE,KNOCKFARSAGHT,IRE_GRIFF_210_174.jpg,4,unflagged_total,,,,,1,False,Martin Mayock,4 0 0,3 15 0
MAYO,TIRAWLEY,ADDERGOOLE,GORTNAHELTIA,IRE_GRIFF_210_193.jpg,7,unflagged_total,,,,,1,False,Neil M'Mannon,12 2 0,20 0 0
MAYO,TIRAWLEY,DOONFEENY,GEEVRAWN,IRE_GRIFF_216_024.jpg,18,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,KILCUMMIN,KILCUMMIN,IRE_GRIFF_216_037.jpg,16,genuinely_missing,,,,,,,,,
MAYO,TIRAWLEY,KILFIAN,BREAGHWYAN-URLAUR,IRE_GRIFF_216_045.jpg,5,unflagged_total,,,,,0,False,Peter Munnelly,20 15 0,18 0 0
MAYO,TIRAWLEY,MOYGAWNAGH,FORREW,IRE_GRIFF_216_079.jpg,12,genuinely_missing,,,,,,,,,
MEATH,"DEECE, UPPER",MOYGLARE (PART OF),OWENSTOWN,IRE_GRIFF_218_011.jpg,2,tiny_segment,,,,,,,,,
MEATH,SKREEN,KILMOON,PRIMATESTOWN,IRE_GRIFF_219_086.jpg,1,tiny_segment,,,,,,,,,
MEATH,SKREEN,MACETOWN,MACETOWN,IRE_GRIFF_219_087.jpg,12,unflagged_total,,,,,7,False,Rev. Barthr. Sheridan,115 0 0,186 3 0
MEATH,SKREEN,SKREEN,SKREEN,IRE_GRIFF_219_093.jpg,20,unflagged_total,,,,,0,False,Richard Langan,132 0 0,136 5 0
MEATH,MORGALLION,CASTLETOWN,CARRICKLECK,IRE_GRIFF_222_019.jpg,2,tiny_segment,,,,,,,,,
MEATH,MORGALLION,NOBBER,RATHGILLEN,IRE_GRIFF_222_030.jpg,7,genuinely_missing,,,,,,,,,
MEATH,MORGALLION,DRAKESTOWN,DRAKESTOWN,IRE_GRIFF_223_015.jpg,4,genuinely_missing,,,,,,,,,
MEATH,SKREEN,ATHLUMNEY,ALEXANDER REID,IRE_GRIFF_223_072.jpg,11,unflagged_total,,,,,2,False,Mary M'Nally,69 10 0,108 12 0
MEATH,SKREEN,DANESTOWN,DANESTOWN,IRE_GRIFF_223_078.jpg,13,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,"ABBEYLAND, SOUTH","IRE_GRIFF_223_124.jpg,IRE_GRIFF_223_125.jpg",73,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,SANDYMOOT,IRE_GRIFF_223_125.jpg,31,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,O'RAFFERTY'S-LANE.,IRE_GRIFF_223_125.jpg,2,tiny_segment,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,"ABBEYLAND, SOUTH","IRE_GRIFF_223_126.jpg,IRE_GRIFF_223_127.jpg",80,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,BREWS-HILL,IRE_GRIFF_223_127.jpg,38,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,"BALREASK, OLD",IRE_GRIFF_223_128.jpg,8,unflagged_total,,,,,0,False,Nicholas Russell,18 0 0,27 16 0
MEATH,"NAVAN, LOWER",NAVAN,DUFFSLAND,IRE_GRIFF_223_133.jpg,5,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,TOWNPARKS,"IRE_GRIFF_223_136.jpg,IRE_GRIFF_223_137.jpg,IRE_GRIFF_223_138.jpg,IRE_GRIFF_223_139.jpg,IRE_GRIFF_223_140.jpg,IRE_GRIFF_223_141.jpg,IRE_GRIFF_223_142.jpg",351,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,CHAPEL-LANE,IRE_GRIFF_223_142.jpg,27,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",NAVAN,TOWNPARKS,IRE_GRIFF_223_143.jpg,18,unflagged_total,,,,,7,False,"Mrs. Finn,",60 0 0,63 5 0
MEATH,"NAVAN, LOWER",NAVAN,FAIR-GREEN,IRE_GRIFF_223_143.jpg,17,unflagged_total,,,,,8,False,"Anne Bradley,",9 10 0,18 5 0
MEATH,"NAVAN, LOWER",NAVAN,CHURCH-HILL,IRE_GRIFF_223_143.jpg,19,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, LOWER",RATAINE,RATAINE,IRE_GRIFF_223_145.jpg,9,unflagged_total,,,,,2,False,"William Brennan,",165 10 0,213 0 0
MEATH,"NAVAN, UPPER",CLONMACDUFF,TULLAGHANSTOWN,IRE_GRIFF_225_012.jpg,38,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, UPPER",TRIM,"TOWNPARKS, NORTH",IRE_GRIFF_225_025.jpg,4,unflagged_total,,,,,1,False,Richard Odlum,15 10 0,14 5 0
MEATH,"NAVAN, UPPER",TRIM,TOWN OF TRIM,IRE_GRIFF_225_025.jpg,59,genuinely_missing,,,,,,,,,
MEATH,"NAVAN, UPPER",TULLAGHANOGE,TULLAGHANOGE,IRE_GRIFF_225_029.jpg,13,unflagged_total,,,,,6,False,"George A. Rotheram,",447 0 0,403 0 0
MEATH,LUNE,ATHBOY,DERLANGAN,IRE_GRIFF_225_112.jpg,8,genuinely_missing,,,,,,,,,
MEATH,LUNE,KILLACONNIGAN,BALLIVOR,IRE_GRIFF_225_136.jpg,24,genuinely_missing,,,,,,,,,
MONAGHAN,CREMORNE,MUCKNO,"DRUMLEEK, NORTH",IRE_GRIFF_227_017.jpg,5,unflagged_total,,,,,2,False,Margaret Conbly,16 15 0,10 15 0
MONAGHAN,CREMORNE,MUCKNO,MOY,IRE_GRIFF_227_019.jpg,3,unflagged_total,,,,,2,True,James Martin,30 15 0,24 5 0
