county_effective,barony_effective,parish_effective,townland_linked,page_names,row_count,category,neighbor_direction,neighbor_townland,neighbor_similarity,neighbor_total_rows,candidate_row_pos,candidate_is_last_row,candidate_occupier,candidate_total_val,sum_other_rows_total_val
MONAGHAN,MONAGHAN,MONAGHAN,ROOSEY,"IRE_GRIFF_231_231.jpg,IRE_GRIFF_231_232.jpg,IRE_GRIFF_231_233.jpg,IRE_GRIFF_231_234.jpg,IRE_GRIFF_231_235.jpg",214,genuinely_missing,,,,,,,,,
MONAGHAN,MONAGHAN,MONAGHAN,TOWN OF MONAGHAN,IRE_GRIFF_231_236.jpg,66,genuinely_missing,,,,,,,,,
MONAGHAN,DARTREE,KILLEEVAN,DOOSKY,IRE_GRIFF_231_282.jpg,3,unflagged_total,,,,,0,False,Owen Smith,20 10 0,23 0 0
QUEEN'S,CULLENAGH,ABBEYLEIX,LISBIGNEY,IRE_GRIFF_236_021.jpg,25,genuinely_missing,,,,,,,,,
QUEEN'S,CULLENAGH,BALLYROAN,MOUNTEAGLE,IRE_GRIFF_236_038.jpg,4,unflagged_total,,,,,2,False,James Lalor,5 0 0,7 0 0
QUEEN'S,CULLENAGH,DYSARTGALLEN,BOLEYBEG,IRE_GRIFF_236_049.jpg,21,genuinely_missing,,,,,,,,,
QUEEN'S,CULLENAGH,DYSARTGALLEN,KILCRONAN,IRE_GRIFF_236_055.jpg,41,genuinely_missing,,,,,,,,,
QUEEN'S,CULLENAGH,DYSARTGALLEN,TOWN OF BALLINAKILL (part of),IRE_GRIFF_236_055.jpg,22,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,CLONMINAM,IRE_GRIFF_237_013.jpg,16,unflagged_total,,,,,3,False,Board of Ordnance,70 15 0,44 17 0
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,KNOCKMAY,IRE_GRIFF_237_015.jpg,4,unflagged_total,,,,,1,False,William Jessop,23 0 0,19 9 0
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,RATHNAMANAGH,IRE_GRIFF_237_030.jpg,9,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, EAST",CLONENAGH & CLONAGHEEN,ROSS,IRE_GRIFF_237_036.jpg,23,unflagged_total,,,,,5,False,William Kelly,101 0 0,155 4 0
QUEEN'S,PORTNAHINCH,ARDEA,CLONCOSNEY,IRE_GRIFF_238_017.jpg,2,tiny_segment,,,,,,,,,
QUEEN'S,PORTNAHINCH,ARDEA,PORTNAHINCH,IRE_GRIFF_238_025.jpg,6,genuinely_missing,,,,,,,,,
QUEEN'S,PORTNAHINCH,LEA,BELIN,IRE_GRIFF_238_045.jpg,2,tiny_segment,,,,,,,,,
QUEEN'S,PORTNAHINCH,LEA,COOLTEDERY,"IRE_GRIFF_238_048.jpg,IRE_GRIFF_238_049.jpg,IRE_GRIFF_238_050.jpg",118,genuinely_missing,,,,,,,,,
QUEEN'S,PORTNAHINCH,LEA,TOWN OF PORTARLINGTON (Part of),IRE_GRIFF_238_050.jpg,15,genuinely_missing,,,,,,,,,
QUEEN'S,PORTNAHINCH,LEA,BRACKLONE-STREET,IRE_GRIFF_238_055.jpg,51,genuinely_missing,,,,,,,,,
QUEEN'S,PORTNAHINCH,LEA,COURTWOOD,IRE_GRIFF_238_056.jpg,4,unflagged_total,,,,,2,False,Thomas Clear,15 5 0,11 0 0
QUEEN'S,SLIEVEMARGY,KILLABBAN,BALLYNAGALL,IRE_GRIFF_239_014.jpg,13,unflagged_total,,,,,3,False,Bryan Kelly,54 10 0,84 2 0
QUEEN'S,SLIEVEMARGY,KILLABBAN,COONBEG,IRE_GRIFF_239_021.jpg,4,genuinely_missing,,,,,,,,,
QUEEN'S,SLIEVEMARGY,KILLESHIN,CROSSNEEN,IRE_GRIFF_239_041.jpg,6,genuinely_missing,,,,,,,,,
QUEEN'S,TINNAHINCH,CASTLEBRACK,LACKAMORE,IRE_GRIFF_241_014.jpg,12,unflagged_total,,,,,0,False,"Bartholomew Meredith,",44 10 0,22 10 0
QUEEN'S,TINNAHINCH,KILMANMAN,DERRY,IRE_GRIFF_241_030.jpg,6,unflagged_total,,,,,2,False,"Robert Corbett, Esq.",15 0 0,21 5 0
QUEEN'S,TINNAHINCH,KILMANMAN,SCARROON,IRE_GRIFF_241_035.jpg,12,unflagged_total,,,,,0,False,"Francis P. Dunne, Esq.",24 0 0,35 12 0
QUEEN'S,TINNAHINCH,ROSENALLIS,CAPARD,IRE_GRIFF_241_052.jpg,2,tiny_segment,,,,,,,,,
QUEEN'S,TINNAHINCH,ROSENALLIS,TOWNPARKS,IRE_GRIFF_241_068.jpg,67,genuinely_missing,,,,,,,,,
QUEEN'S,TINNAHINCH,ROSENALLIS,MOUNTMELLICK (Part of),"IRE_GRIFF_241_069.jpg,IRE_GRIFF_241_070.jpg,IRE_GRIFF_241_071.jpg,IRE_GRIFF_241_072.jpg",237,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,CAPPAGH SOUTH,IRE_GRIFF_243_017.jpg,2,tiny_segment,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,CLONKEEN,IRE_GRIFF_243_029.jpg,51,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,COOLNACARTAN,IRE_GRIFF_243_033.jpg,4,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,DYSARTBEAGH,IRE_GRIFF_243_039.jpg,59,genuinely_missing,,,,,,,,,
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,IRY,IRE_GRIFF_243_043.jpg,4,unflagged_total,,,,,3,True,George Broomfield,55 0 0,41 5 0
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,OLDTOWN,IRE_GRIFF_243_056.jpg,20,unflagged_total,,,,,0,False,George Seale,57 5 0,98 7 0
SLIGO,CORRAN,TOOMOUR,DERRYGOLAGH,IRE_GRIFF_251_067.jpg,30,genuinely_missing,,,,,,,,,
SLIGO,TIRERAGH,EASKY,FINNED,IRE_GRIFF_252_015.jpg,2,tiny_segment,,,,,,,,,
SLIGO,TIRERAGH,EASKY,BALLYMEENY ARMSTRONG,IRE_GRIFF_252_025.jpg,32,genuinely_missing,,,,,,,,,
SLIGO,TIRERAGH,KILGLASS,LACKAN,IRE_GRIFF_252_033.jpg,13,unflagged_total,,,,,0,False,Edward Howley,124 0 0,90 5 0
SLIGO,TIRERAGH,CASTLECONOR,COTTLESTOWN,IRE_GRIFF_252_047.jpg,8,unflagged_total,,,,,1,False,Hugh Rooney,252 0 0,240 15 0
SLIGO,CARBURY,AHAMLISH,KILKILLOGE,IRE_GRIFF_253_014.jpg,47,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,AHAMLISH,DRUMFAD,IRE_GRIFF_253_024.jpg,9,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,AHAMLISH,STREEDAGH,IRE_GRIFF_253_042.jpg,44,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,DRUMCLIFF,DOONFORE,IRE_GRIFF_253_055.jpg,59,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,DRUMCLIFF,BALLINVOEHER (part of),IRE_GRIFF_253_081.jpg,8,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,DRUMCLIFF,"SLIGO BAY, ADJOINING TOWNLAND OF BALLYWEELIN",IRE_GRIFF_253_082.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,DRUMCLIFF,CREGGYCONNELL,IRE_GRIFF_253_082.jpg,13,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,BALLYNAMONA,IRE_GRIFF_253_093.jpg,9,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,COLGAGH,IRE_GRIFF_253_095.jpg,10,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,FINISKLIN (pt. of),IRE_GRIFF_253_100.jpg,15,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,"DERRYDARRAGH, on OAKFIELD",IRE_GRIFF_253_102.jpg,15,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,KILLASPUGBRONE,BARNASRAHY,IRE_GRIFF_253_113.jpg,10,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,KILLASPUGBRONE,LARASS OR STRANDHILL,IRE_GRIFF_253_117.jpg,66,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,BALLYTIVNAN (part of),IRE_GRIFF_253_132.jpg,2,tiny_segment,,,,,,,,,
SLIGO,CARBURY,CALRY,RATHQUARTER,"IRE_GRIFF_253_134.jpg,IRE_GRIFF_253_135.jpg",59,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,TOWN OF SLIGO,"IRE_GRIFF_253_136.jpg,IRE_GRIFF_253_137.jpg,IRE_GRIFF_253_138.jpg,IRE_GRIFF_253_139.jpg,IRE_GRIFF_253_140.jpg",302,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,SLIGO,IRE_GRIFF_253_141.jpg,52,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,CALRY,RATHQUARTER,IRE_GRIFF_253_142.jpg,56,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,GARVOGE RIVER,"GARVOGE RIVER, ADJOINING TOWNLAND OF RATHQUARTER",IRE_GRIFF_253_143.jpg,2,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,FINISKLIN (part of),IRE_GRIFF_253_143.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNAPPAGH BEG,IRE_GRIFF_253_151.jpg,19,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,MAGHERABOY,"IRE_GRIFF_253_157.jpg,IRE_GRIFF_253_158.jpg",76,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,SLIGO,IRE_GRIFF_253_158.jpg,13,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,MAGHERABOY,"IRE_GRIFF_253_159.jpg,IRE_GRIFF_253_160.jpg",101,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,CALTRAGH,"IRE_GRIFF_253_163.jpg,IRE_GRIFF_253_164.jpg,IRE_GRIFF_253_165.jpg",133,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNOCKNAGANNY,"IRE_GRIFF_253_166.jpg,IRE_GRIFF_253_167.jpg",24,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_167.jpg,37,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KEECENAGANNT,IRE_GRIFF_253_168.jpg,59,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,CORNAGEEHA (part of),IRE_GRIFF_253_169.jpg,5,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,ISLANDS IN LOUGH GILL,IRE_GRIFF_253_173.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNOCKNAGANNY (pt.of),"IRE_GRIFF_253_173.jpg,IRE_GRIFF_253_174.jpg,IRE_GRIFF_253_175.jpg",162,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_176.jpg,61,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,"ABBEYQUARTER, SOUTH",IRE_GRIFF_253_177.jpg,26,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_177.jpg,5,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,"ABBEYQUARTER, SOUTH",IRE_GRIFF_253_180.jpg,54,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_182.jpg,48,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,"ABBEYQUARTER, NORTH.",IRE_GRIFF_253_183.jpg,33,genuinely_missing,,,,,,,,,
SLIGO,LEYNY,BALLYSADARE,LARGAN,IRE_GRIFF_253_196.jpg,8,genuinely_missing,,,,,,,,,
SLIGO,LEYNY,BALLYSADARE,KNOCKMULDONEY,IRE_GRIFF_253_198.jpg,18,unflagged_total,,,,,17,True,Edward J. Cooper,35 0 0,37 6 0
SLIGO,LEYNY,BALLYSADARE,TOWN OF BALLYSADARE (part of),IRE_GRIFF_253_198.jpg,5,unflagged_total,,,,,4,True,Andrew O'Hara,1 15 0,2 0 0
SLIGO,TIRERRILL,BALLYSADARE,"KNOCKBEG, EAST",IRE_GRIFF_253_207.jpg,6,unflagged_total,,,,,5,True,"John Barber,",72 0 0,68 0 0
SLIGO,TIRERRILL,KILMACALLAN,ROSMORE,IRE_GRIFF_253_250.jpg,17,unflagged_total,,,,,0,False,"Henry M'Loughry,",53 0 0,80 5 0
SLIGO,TIRERRILL,KILMACALLAN,CARTRONROE,IRE_GRIFF_253_255.jpg,3,genuinely_missing,,,,,,,,,
SLIGO,CORRAN,EMLAGHFAD,CARRIGEENMORE,IRE_GRIFF_253_284.jpg,22,genuinely_missing,,,,,,,,,
SLIGO,LEYNY,AGHONRY,CORSALLAGH,IRE_GRIFF_254_036.jpg,14,genuinely_missing,,,,,,,,,
SLIGO,LEYNY,KILMACTEIGE,CREEGHASSAUN,IRE_GRIFF_254_123.jpg,4,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,"IRE_GRIFF_260_069.jpg,IRE_GRIFF_260_070.jpg,IRE_GRIFF_260_071.jpg,IRE_GRIFF_260_072.jpg,IRE_GRIFF_260_073.jpg,IRE_GRIFF_260_074.jpg",306,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,ABBEY-STREET,IRE_GRIFF_260_074.jpg,50,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,"IRE_GRIFF_260_075.jpg,IRE_GRIFF_260_076.jpg",132,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,THE ROCK,IRE_GRIFF_260_076.jpg,9,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,GARRINCH,IRE_GRIFF_260_083.jpg,18,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,MORA,GRAIGUE,IRE_GRIFF_260_125.jpg,4,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,WALLER'S-LOT,IRE_GRIFF_260_170.jpg,28,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,TOWN OF CASHEL,IRE_GRIFF_260_170.jpg,4,unflagged_total,,,,,3,True,4 James Dermody,2 11 0,3 5 0
TIPPERARY,MIDDLETHIRD,ST PATRICKSROCK,ST. PATRICK'S ROCK,IRE_GRIFF_260_188.jpg,46,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,FERTIANA,"GALBERTSTOWN, LR.",IRE_GRIFF_262_022.jpg,9,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,"LOUGHMOE, EAST",BARONSTOWN,IRE_GRIFF_262_042.jpg,4,unflagged_total,,,,,3,True,Timothy Gleeson,37 5 0,51 10 0
TIPPERARY,ELIOGARTY,TEMPLEMORE,BALLYCAHILL,IRE_GRIFF_262_075.jpg,13,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,STRADAVOHER,"IRE_GRIFF_262_105.jpg,IRE_GRIFF_262_106.jpg,IRE_GRIFF_262_107.jpg",158,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,LANE SOUTH OF STRADAVOHER ROAD,IRE_GRIFF_262_107.jpg,2,tiny_segment,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,WRENSBOROUGH,IRE_GRIFF_262_123.jpg,10,unflagged_total,,,,,1,False,John Mihan,29 19 0,33 8 0
TIPPERARY,IKERRIN,KILLAVINOGE,SHANAKILL,IRE_GRIFF_263_052.jpg,2,tiny_segment,,,,,,,,,
TIPPERARY,IKERRIN,ROSCREA,GLENTARA,IRE_GRIFF_263_075.jpg,7,unflagged_total,,,,,0,False,"Wm. Smallman, Esq.",20 15 0,15 5 0
TIPPERARY,IKERRIN,ROSCREA,RAHEENS,IRE_GRIFF_263_081.jpg,9,unflagged_total,,,,,0,False,John Talbot,18 15 0,34 5 0
TIPPERARY,IKERRIN,ROSCREA,TOWNPARKS,"IRE_GRIFF_263_083.jpg,IRE_GRIFF_263_084.jpg,IRE_GRIFF_263_085.jpg,IRE_GRIFF_263_086.jpg,IRE_GRIFF_263_087.jpg,IRE_GRIFF_263_088.jpg,IRE_GRIFF_263_089.jpg,IRE_GRIFF_263_090.jpg,IRE_GRIFF_263_091.jpg,IRE_GRIFF_263_092.jpg",572,genuinely_missing,,,,,,,,,
TIPPERARY,IKERRIN,ROSCREA,BORRISNOLASS,IRE_GRIFF_263_092.jpg,51,genuinely_missing,,,,,,,,,
TIPPERARY,IKERRIN,TEMPLEREE,BALLINROE,IRE_GRIFF_263_104.jpg,57,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,BRUIS,BALLYNAMROSSAGH,IRE_GRIFF_296_017.jpg,6,unflagged_total,,,,,0,False,"Simon Lowe, Esq.",122 15 0,125 0 0
TIPPERARY,CLANWILLIAM,CLONBEG,STONEPARK,IRE_GRIFF_296_035.jpg,51,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,EMLY,DUNCUMMIN,IRE_GRIFF_296_089.jpg,35,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,EMLY,GORTVUNATRIME,IRE_GRIFF_296_093.jpg,2,tiny_segment,,,,,,,,,
TIPPERARY,CLANWILLIAM,RATHLYNIN,DONASKEAGH,IRE_GRIFF_296_134.jpg,20,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,BAWNBRACK,IRE_GRIFF_296_142.jpg,23,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,HOOPS-LOT,IRE_GRIFF_296_147.jpg,8,unflagged_total,,,,,0,False,Courtroph Clayton,23 10 0,15 2 0
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,VILLAGE OF GOLDEN,IRE_GRIFF_296_147.jpg,22,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,THE GREEN,IRE_GRIFF_296_147.jpg,6,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TEMPLENEIRY,BALLYDAVID,IRE_GRIFF_296_180.jpg,11,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TIPPERARY,CARROWNREDDY,IRE_GRIFF_296_209.jpg,35,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TIPPERARY,TOWN OF TIPPERARY,IRE_GRIFF_296_209.jpg,3,unflagged_total,,,,,2,True,"John Acry,",6 0 0,9 0 0
TIPPERARY,CLANWILLIAM,TIPPERARY,CARROWNREDDY,"IRE_GRIFF_296_210.jpg,IRE_GRIFF_296_211.jpg,IRE_GRIFF_296_212.jpg,IRE_GRIFF_296_213.jpg",216,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TIPPERARY,DONOHILL-ROAD,IRE_GRIFF_296_213.jpg,28,genuinely_missing,,,,,,,,,
CORK,FERMOY,DONERAILE,DONERAILE,IRE_GRIFF_299_010.jpg,2,tiny_segment,,,,,,,,,
CORK,FERMOY,GLANWORTH,GLANWORTH,IRE_GRIFF_299_010.jpg,1,tiny_segment,,,,,,,,,
CORK,FERMOY,KILCRUMPER,BALLYVOSKILLAKEEN,IRE_GRIFF_299_010.jpg,1,tiny_segment,,,,,,,,,
CORK,FERMOY,MALLOW,MALLOW,IRE_GRIFF_299_010.jpg,3,unflagged_total,,,,,2,True,"The Hon. Board of Ordnance,",55 0 0,53 0 0
CORK,FERMOY,MONANIMY,BALLYMACMOY,IRE_GRIFF_299_010.jpg,1,tiny_segment,,,,,,,,,
CORK,FERMOY,CAHERDUGGAN,CAHERDUGGAN NORTH,IRE_GRIFF_299_038.jpg,10,genuinely_missing,,,,,,,,,
CORK,FERMOY,CASTLETOWNROCHE,LISNAGOORNEEN,IRE_GRIFF_299_055.jpg,7,genuinely_missing,,,,,,,,,
CORK,FERMOY,DONERAILE,GARRYHINTOGE,IRE_GRIFF_299_080.jpg,4,unflagged_total,,,,,2,False,"John Heafy,",53 15 0,29 11 0
CORK,FERMOY,KILCUMMER,KILCUMMER UP.,IRE_GRIFF_299_120.jpg,34,split_segment,prev,KILCUMMER L.R.,0.818,2,,,,,
CORK,FERMOY,KILLATHY,GURTEEN,IRE_GRIFF_299_128.jpg,4,unflagged_total,,,,,1,False,Mrs. Mary Campion,70 15 0,43 5 0
CORK,FERMOY,MALLOW,SPAGLEN,IRE_GRIFF_299_165.jpg,24,genuinely_missing,,,,,,,,,
CORK,FERMOY,MONANIMY,MONANIMY LR.,IRE_GRIFF_299_173.jpg,19,unflagged_total,,,,,9,False,"William Barry,",168 10 0,232 2 0
CORK,FERMOY,RAHAN,DROMRAHAN,IRE_GRIFF_299_180.jpg,5,genuinely_missing,,,,,,,,,
MEATH,"DEECE, UPPER",MOYGLARE (PART OF),OWENSTOWN,IRE_GRIFF_315_011.jpg,2,tiny_segment,,,,,,,,,
